post_id,scheduled_at_et,scheduled_at_utc,timezone,platform,account,type,integration_id,settings_json,pillar,hook_code,length_code,cta_type,cta_url,claim_sources,export_pattern,humanizer_status,review_status,source_file,post_body
2026-06-11_16-30_thu-13,2026-06-11 16:30,2026-06-11T20:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P6,F,m,none,,product-context; restricted-fund-tracking-for-nonprofits.md,builder-honest product decision,passed,passed,content/social/linkedin/2026-W24/2026-06-11_16-30_thu-13.txt,"We modeled grants and funds as separate records in GrantPipe.

A grant is an agreement: funder, award amount, period, reports, amendments.

A fund is a pool of restricted dollars: balance, activity, releases, net asset classification.

They overlap, but they are not the same thing.

That choice made the product harder to build. It also prevents a bad shortcut: treating one grant as one fund forever.

Real restricted fund work is many-to-many. The data model has to admit that."
2026-06-11_18-30_thu-14,2026-06-11 18:30,2026-06-11T22:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P5,Q,s,none,,board-financial-report-what-to-include.md,ICP operating utility,passed,passed,content/social/linkedin/2026-W24/2026-06-11_18-30_thu-14.txt,"Board packet test:

Can the narrative paragraph about restricted funds tie to the financial statement line without a manual explanation?

The board may not ask for the schedule by fund.

The auditor may ask for it later.

Write the packet so both readers see the same story."
2026-06-11_20-30_thu-15,2026-06-11 20:30,2026-06-12T00:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P1,D,s,none,,grant-closeout-procedures.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-11_20-30_thu-15.txt,"Closeout starts before the grant ends.

For federal awards, the closeout clock includes final financial reporting, final performance reporting, liquidation of obligations, and record retention.

Waiting until the last week turns closeout into archaeology.

Start with the grant agreement, the final approved budget, and the last spend-down report. Those three files tell you where to look next."
2026-06-12_06-45_fri-01,2026-06-12 06:45,2026-06-12T10:45:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P5,Q,s,none,,strategy.md; writer-brief.md,ICP operating utility,passed,passed,content/social/linkedin/2026-W24/2026-06-12_06-45_fri-01.txt,"Friday close question:

Which grant report due next week would fail if one person were out Monday?

If the answer is ""none,"" good.

If the answer is a name, the risk is not that person. The risk is the missing backup trail."
2026-06-12_07-30_fri-02,2026-06-12 07:30,2026-06-12T11:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P3,C,s,none,,product-context; how-to-build-a-monthly-grant-reconciliation-routine.md,donor CRM to GL reconciliation,passed,passed,content/social/linkedin/2026-W24/2026-06-12_07-30_fri-02.txt,"Monthly reports go sideways when the same number has two homes.

Development has the funder-facing story.

Finance has the ledger.

Program has the activity data.

The report needs all three, but the reconciliation should not happen in the final draft.

Put the grant record together before writing. Numbers first, narrative second."
2026-06-12_08-15_fri-03,2026-06-12 08:15,2026-06-12T12:15:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P1,L,s,none,,grant-closeout-procedures.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-12_08-15_fri-03.txt,"A clean closeout package answers five questions.

What was awarded?

What changed through amendments?

What was spent, by approved line?

What was delivered?

What evidence supports the spending and the delivery?

If those answers live in separate folders, closeout becomes a search project."
2026-06-12_09-00_fri-04,2026-06-12 09:00,2026-06-12T13:00:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P5,D,s,none,,board-financial-report-what-to-include.md,ICP operating utility,passed,passed,content/social/linkedin/2026-W24/2026-06-12_09-00_fri-04.txt,"Board-safe numbers are boring in the best way.

They reconcile to the general ledger.

They match the restricted fund schedule.

They use the same grant names Finance uses.

They do not change between the ED narrative and the finance appendix.

If the board packet needs a footnote explaining why two totals differ, fix the totals before the meeting."
2026-06-12_09-45_fri-05,2026-06-12 09:45,2026-06-12T13:45:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P1,L,s,none,,how-to-build-a-monthly-grant-reconciliation-routine.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-12_09-45_fri-05.txt,"Four checks before you close the month on grant activity.

1. Bank deposits tie to grant receipts in the general ledger.
2. Grant expenses tie to the correct fund code.
3. Restricted balances match expected remaining balances.
4. Drawdowns are supported by posted expenditures.

That sequence is plain. It is also where the audit trail starts.

Do it monthly and year-end gets quieter."
2026-06-12_10-30_fri-06,2026-06-12 10:30,2026-06-12T14:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P4,N,s,none,,federal-grant-reporting-requirements.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-12_10-30_fri-06.txt,"The SF-425 has two different rhythms.

Quarterly reports are typically due 30 days after the quarter ends.

The final SF-425 is typically due 90 days after the grant period ends.

Do not put only one deadline on the calendar.

The final report is where unliquidated obligations, program income, and closeout documentation all come back for review."
2026-06-12_11-15_fri-07,2026-06-12 11:15,2026-06-12T15:15:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P7,Q,s,lead_magnet,https://grantpipe.com/free/donor-to-grant-reconciliation-template,lead-magnets.ts; how-to-build-a-monthly-grant-reconciliation-routine.md,lead-magnet teaser,passed,passed,content/social/linkedin/2026-W24/2026-06-12_11-15_fri-07.txt,"The Donor-to-Grant Reconciliation Template is for the Friday problem:

The donor CRM says one thing. The general ledger says another. The grant tracker says a third.

The template gives Development and Finance one worksheet for gifts, grants, restrictions, fund codes, and report dates.

It is deliberately unglamorous.

Free download: grantpipe.com/free/donor-to-grant-reconciliation-template."
2026-06-12_12-00_fri-08,2026-06-12 12:00,2026-06-12T16:00:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P3,L,s,none,,product-context; grant-compliance-101-for-nonprofits.md,donor CRM to GL reconciliation,passed,passed,content/social/linkedin/2026-W24/2026-06-12_12-00_fri-08.txt,"If you import a grant into your CRM, do not stop at the funder name and amount.

Minimum fields worth carrying:

- award ID
- period of performance
- approved budget version
- reporting cadence
- restriction purpose
- fund code
- next report owner

That is the difference between a contact note and a working grant record."
2026-06-12_12-45_fri-09,2026-06-12 12:45,2026-06-12T16:45:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P2,D,s,none,,restricted-fund-tracking-for-nonprofits.md,restricted fund mechanics,passed,passed,content/social/linkedin/2026-W24/2026-06-12_12-45_fri-09.txt,"A restricted fund note should say more than ""restricted.""

Useful notes name the restriction:

""Clinic Capacity grant, personnel and equipment only, award period 2026-01-01 to 2026-12-31.""

Even better: attach the source document, budget, and release trigger.

The label tells you to be careful. The evidence tells you what careful means."
2026-06-12_13-30_fri-10,2026-06-12 13:30,2026-06-12T17:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P4,D,s,none,,federal-grant-reporting-requirements.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-12_13-30_fri-10.txt,"ALN replaced CFDA as the federal assistance listing identifier.

If you receive a pass-through award, the ALN is not trivia. It tells auditors which federal program is behind the money.

Put it on the grant record.

Put it on the SEFA support file.

Put it in the folder name if that is what your team actually searches.

Tiny identifiers save real time during fieldwork."
2026-06-12_14-30_fri-11,2026-06-12 14:30,2026-06-12T18:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P5,L,s,none,,board-financial-report-what-to-include.md,ICP operating utility,passed,passed,content/social/linkedin/2026-W24/2026-06-12_14-30_fri-11.txt,"Finance committee packets should carry one grant-specific page.

Not ten tabs.

One page:

- active grants
- next reporting deadline
- restricted balance
- spend-down risk
- open compliance items

The full board needs the story. The finance committee needs the control surface.

Give them the page that makes questions easier to ask."
2026-06-12_15-30_fri-12,2026-06-12 15:30,2026-06-12T19:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P7,L,s,lead_magnet,https://grantpipe.com/free/auditor-evidence-checklist,lead-magnets.ts; what-auditors-ask-for-most-often.md,lead-magnet teaser,passed,passed,content/social/linkedin/2026-W24/2026-06-12_15-30_fri-12.txt,"The Auditor Evidence Checklist is a practical map of what to keep within reach:

- trial balance and general ledger
- bank reconciliations
- grant agreements
- submitted funder reports
- payroll and time records
- board minutes
- policies
- SEFA support where federal awards apply

Free download: grantpipe.com/free/auditor-evidence-checklist."
2026-06-12_16-30_fri-13,2026-06-12 16:30,2026-06-12T20:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P3,D,s,none,,product-context; restricted-fund-tracking-for-nonprofits.md,donor CRM to GL reconciliation,passed,passed,content/social/linkedin/2026-W24/2026-06-12_16-30_fri-13.txt,"One record should answer two questions.

For Development: who funded this work, why did they care, and what relationship needs stewardship?

For Finance: what restriction governs the dollars, what has been spent, and what report is due?

That is the donor plus grant problem.

The same award has a relationship side and an accounting side. Splitting them guarantees a reconciliation habit."
2026-06-12_18-30_fri-14,2026-06-12 18:30,2026-06-12T22:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P6,F,s,none,,docs/social/linkedin/WRITER-BRIEF.md,builder-honest product decision,passed,passed,content/social/linkedin/2026-W24/2026-06-12_18-30_fri-14.txt,"We publish GrantPipe pricing because early trust should not require a sales call.

The current source of truth:

Starter: $39/mo billed annually.
Growth: $79/mo billed annually.
Audit Ready: $159/mo billed annually.

Unlimited users. One-month free trial. No credit card to start. No setup fee.

There is enough uncertainty in choosing new software. The price should not be part of it."
2026-06-12_20-30_fri-15,2026-06-12 20:30,2026-06-13T00:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P1,Q,s,none,,2 CFR 200.430; federal-grant-reporting-requirements.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-12_20-30_fri-15.txt,"Time records are easier to fix on Friday than during audit week.

Before you close the week, pick one federally funded employee and check:

Does the record show actual work performed?

Does it tie to the grant or cost objective?

Is it signed or approved according to policy?

One spot check a week beats one panic sweep a year."
2026-06-13_06-45_sat-01,2026-06-13 06:45,2026-06-13T10:45:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P5,Q,s,none,,strategy.md; writer-brief.md,ICP operating utility,passed,passed,content/social/linkedin/2026-W24/2026-06-13_06-45_sat-01.txt,"Saturday operating check:

Open the grant calendar and look only 30 days ahead.

Reports. Drawdowns. Board approvals. Renewal decisions. Closeout dates.

Do not reorganize the system.

Move one unclear owner to a named owner. That is enough useful work for a quiet morning."
2026-06-13_07-30_sat-02,2026-06-13 07:30,2026-06-13T11:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P2,L,s,none,,restricted-fund-tracking-for-nonprofits.md,restricted fund mechanics,passed,passed,content/social/linkedin/2026-W24/2026-06-13_07-30_sat-02.txt,"Restricted fund cleanup can be small.

Pick one fund.

Find the source document.

Write the restriction in one plain sentence.

Check the current balance.

Name the release trigger.

That is not a full reconciliation. It is a better record than yesterday."
2026-06-13_08-15_sat-03,2026-06-13 08:15,2026-06-13T12:15:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P3,C,s,none,,what-auditors-ask-for-most-often.md; product-context,donor CRM to GL reconciliation,passed,passed,content/social/linkedin/2026-W24/2026-06-13_08-15_sat-03.txt,"The shared drive is not the evidence trail.

It can store the evidence. It cannot explain the story by itself.

An auditor opening a folder still needs to know which document supports which report, which expense, which amendment, and which release.

That link has to live somewhere more precise than ""Grants 2026 final final."""
2026-06-13_09-00_sat-04,2026-06-13 09:00,2026-06-13T13:00:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P4,D,s,none,,product-context; federal-grant-reporting-requirements.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-13_09-00_sat-04.txt,"UEI cleanup is a decent weekend task.

Check that the UEI on your SAM.gov registration matches the UEI on current federal award documents and pass-through agreements.

Then check who owns the renewal calendar.

The work is administrative, but the cost of a stale registration is operational. It can slow applications, amendments, and payments."
2026-06-13_09-45_sat-05,2026-06-13 09:45,2026-06-13T13:45:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P1,L,s,none,,nonprofit-audit-evidence-binder.md; what-auditors-ask-for-most-often.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-13_09-45_sat-05.txt,"Six files worth finding before audit season.

1. Trial balance.
2. Full general ledger export.
3. Bank reconciliations.
4. Grant agreements and amendments.
5. Submitted financial reports.
6. Board minutes for budget and grant approvals.

Do not polish them first.

Find them. Name them. Put them where next week's version of you can find them again."
2026-06-13_10-30_sat-06,2026-06-13 10:30,2026-06-13T14:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P7,L,s,lead_magnet,https://grantpipe.com/free/auditor-evidence-checklist,lead-magnets.ts; what-auditors-ask-for-most-often.md,lead-magnet teaser,passed,passed,content/social/linkedin/2026-W24/2026-06-13_10-30_sat-06.txt,"The Auditor Evidence Checklist is useful before the auditor asks.

It names the core document categories: GL, trial balance, bank recs, grant agreements, payroll records, board minutes, policies, and SEFA support.

Use it as a gap scan while there is still time to fix the folders.

Free download: grantpipe.com/free/auditor-evidence-checklist."
2026-06-13_11-15_sat-07,2026-06-13 11:15,2026-06-13T15:15:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P5,D,s,none,,docs/social/linkedin/WRITER-BRIEF.md,ICP operating utility,passed,passed,content/social/linkedin/2026-W24/2026-06-13_11-15_sat-07.txt,"A donor stewardship calendar is mostly a promise to your future self.

Thank-you notes.

Mid-year updates.

Report mail dates.

Board introductions.

Renewal asks.

You can keep it in a spreadsheet, a CRM, or a notebook. The tool matters less than the habit: every relationship with a next step, and every next step with an owner."
2026-06-13_12-00_sat-08,2026-06-13 12:00,2026-06-13T16:00:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P4,D,s,none,,federal-grant-reporting-requirements.md; grant-closeout-procedures.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-13_12-00_sat-08.txt,"Period of performance is the date range that decides whether a cost belongs on a federal grant.

Not the invoice date alone.

Not the payment date alone.

The work has to be incurred inside the approved period, with liquidation and reporting handled inside the closeout rules.

When you review old invoices, read the service dates first."
2026-06-13_12-45_sat-09,2026-06-13 12:45,2026-06-13T16:45:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P2,D,s,none,,restricted-fund-tracking-for-nonprofits.md,restricted fund mechanics,passed,passed,content/social/linkedin/2026-W24/2026-06-13_12-45_sat-09.txt,"Board-designated is not donor-restricted.

A board can set aside dollars for a building reserve, operating cushion, or future program.

That internal designation still sits inside net assets without donor restrictions under FASB ASC 958.

Donor restrictions come from outside the organization. Board designations come from governance.

Mixing those two makes financial statements harder to read."
2026-06-13_13-30_sat-10,2026-06-13 13:30,2026-06-13T17:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P3,C,s,none,,product-context; lead-magnets.ts,donor CRM to GL reconciliation,passed,passed,content/social/linkedin/2026-W24/2026-06-13_13-30_sat-10.txt,"A CRM migration map should include the grant data the CRM did not really hold.

Do not map only contacts, gifts, and notes.

Map funder records, grant IDs, award terms, restriction purposes, fund codes, reporting deadlines, and document locations.

Otherwise the migration looks complete on donor day one and incomplete on grant report day thirty."
2026-06-13_14-30_sat-11,2026-06-13 14:30,2026-06-13T18:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P5,K,s,none,,docs/social/linkedin/WRITER-BRIEF.md,ICP operating utility,passed,passed,content/social/linkedin/2026-W24/2026-06-13_14-30_sat-11.txt,"Saturday reminder for Development Directors:

Cleaning the database can be real work.

Avoiding donor calls by cleaning the database is something else.

Pick one useful cleanup task and one human task.

Merge five duplicates.

Then send one note to a donor who funded something specific and has not heard the outcome yet."
2026-06-13_15-30_sat-12,2026-06-13 15:30,2026-06-13T19:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P1,D,m,none,,2 CFR 200.318; what-auditors-ask-for-most-often.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-13_15-30_sat-12.txt,"Procurement files are easier to build when the purchase happens.

For federal awards, 2 CFR 200.318 sets the general procurement standards.

A clean file can include the purchase request, quotes or selection memo, conflict check, approval, invoice, and proof the cost was charged to the right award.

If the purchase is already in the ledger but the procurement trail is still in inboxes, fix that before fieldwork."
2026-06-13_16-30_sat-13,2026-06-13 16:30,2026-06-13T20:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P7,L,s,lead_magnet,https://grantpipe.com/free/cost-allocation-plan-worksheet,lead-magnets.ts; cost-allocation-plan-nonprofit-guide.md,lead-magnet teaser,passed,passed,content/social/linkedin/2026-W24/2026-06-13_16-30_sat-13.txt,"The Cost Allocation Plan Worksheet is for shared costs that refuse to stay in one neat bucket.

Rent. Utilities. Finance staff time. Software. Insurance.

The worksheet prompts the allocation base, the calculation, the approval trail, and the grant restrictions that affect the charge.

Free download: grantpipe.com/free/cost-allocation-plan-worksheet."
2026-06-13_18-30_sat-14,2026-06-13 18:30,2026-06-13T22:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P6,F,m,none,,product-context; .agents/product-marketing.md,builder-honest product decision,passed,passed,content/social/linkedin/2026-W24/2026-06-13_18-30_sat-14.txt,"We will not make up proof for GrantPipe.

That means no invented customer quotes, no customer names without permission, no borrowed authority, and no pretending a young product has history it has not earned.

The trade is simple: fewer easy marketing lines, more honest product work.

That is the only way I know to build software that can sit near audits, restricted funds, and board reports without feeling unserious."
2026-06-13_20-30_sat-15,2026-06-13 20:30,2026-06-14T00:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P5,S,s,none,,docs/social/linkedin/WRITER-BRIEF.md,ICP operating utility,passed,passed,content/social/linkedin/2026-W24/2026-06-13_20-30_sat-15.txt,"Sunday starts better when Saturday ends clean.

Close the tabs you opened to avoid the real task.

Write the three things Monday needs from you.

Name one grant report, one donor follow-up, and one finance question.

Then stop.

Nonprofit operating work expands into every quiet hour unless someone gives it a boundary."
2026-06-14_06-45_sun-01,2026-06-14 06:45,2026-06-14T10:45:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P5,L,s,none,,strategy.md; writer-brief.md,ICP operating utility,passed,passed,content/social/linkedin/2026-W24/2026-06-14_06-45_sun-01.txt,"Sunday prep:

Open the week ahead and look for the handoffs, not the deadlines.

Who needs a number from Finance?

Who needs a narrative from Program?

Who needs a signature from the ED?

A clean handoff makes the deadline less fragile. Start there."
2026-06-14_07-30_sun-02,2026-06-14 07:30,2026-06-14T11:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P3,Q,s,none,,product-context; how-to-build-a-monthly-grant-reconciliation-routine.md,donor CRM to GL reconciliation,passed,passed,content/social/linkedin/2026-W24/2026-06-14_07-30_sun-02.txt,"Monday handoff test:

Can Development tell Finance which new gifts are restricted before Finance closes the deposits?

Can Finance tell Development which grant balances changed before the funder update is drafted?

Two small yeses prevent a week of cleanup."
2026-06-14_08-15_sun-03,2026-06-14 08:15,2026-06-14T12:15:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P1,L,s,none,,nonprofit-audit-evidence-binder.md; what-auditors-ask-for-most-often.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-14_08-15_sun-03.txt,"If you only prepare three audit files this weekend, make them these:

1. Trial balance tied to the general ledger.
2. Bank reconciliations signed and dated.
3. Grant agreement folder with awards and amendments.

Those files anchor the rest of the audit conversation.

Everything else gets easier when the anchors are findable."
2026-06-14_09-00_sun-04,2026-06-14 09:00,2026-06-14T13:00:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P7,L,s,lead_magnet,https://grantpipe.com/free/audit-prep-week-by-week-checklist,lead-magnets.ts; nonprofit-audit-evidence-binder.md,lead-magnet teaser,passed,passed,content/social/linkedin/2026-W24/2026-06-14_09-00_sun-04.txt,"The Audit Prep Week-by-Week Checklist is built for teams that need a sequence, not another giant request list.

It breaks prep into weekly passes:

- evidence inventory
- grant files
- payroll and time records
- board and policy documents
- final PBC response review

Free download: grantpipe.com/free/audit-prep-week-by-week-checklist."
2026-06-14_09-45_sun-05,2026-06-14 09:45,2026-06-14T13:45:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P5,L,s,none,,board-financial-report-what-to-include.md,ICP operating utility,passed,passed,content/social/linkedin/2026-W24/2026-06-14_09-45_sun-05.txt,"Five board questions to answer before Monday.

What changed in cash?

Which restricted balances are aging?

Which grant reports are due before the next meeting?

Which renewal decisions need board context?

Which budget variance needs a plain-English explanation?

The board packet should not bury those answers. It should make them impossible to miss."
2026-06-14_10-30_sun-06,2026-06-14 10:30,2026-06-14T14:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P2,D,s,none,,restricted-fund-tracking-for-nonprofits.md,restricted fund mechanics,passed,passed,content/social/linkedin/2026-W24/2026-06-14_10-30_sun-06.txt,"A release schedule is a promise to explain later.

For each restricted fund, write:

- source
- restriction purpose
- amount released this period
- evidence for the release
- remaining balance

That schedule does not need drama.

It needs to reconcile to the statement of activities and survive the question: ""Why did this release happen now?"""
2026-06-14_11-15_sun-07,2026-06-14 11:15,2026-06-14T15:15:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P4,D,m,none,,.agents/product-marketing.md; .agents/product-marketing-context.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-14_11-15_sun-07.txt,"GrantPipe includes Grants.gov federal opportunity search.

That is the searchable federal source.

Non-federal opportunities can be tracked manually or imported from CSV. Foundation prospect context can use public nonprofit filings where available.

That boundary matters.

We are not claiming a proprietary private foundation database. We are building the operating record around opportunities, awards, restrictions, reports, and evidence."
2026-06-14_12-00_sun-08,2026-06-14 12:00,2026-06-14T16:00:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P3,Q,s,none,,product-context; restricted-fund-tracking-for-nonprofits.md,donor CRM to GL reconciliation,passed,passed,content/social/linkedin/2026-W24/2026-06-14_12-00_sun-08.txt,"Donor-to-grant reconciliation starts with one blunt question:

Which dollars in the donor system created restrictions in the finance system?

If that link is fuzzy, every later report gets harder.

The thank-you letter, the restricted fund schedule, and the funder report are not separate stories. They are different views of the same commitment."
2026-06-14_12-45_sun-09,2026-06-14 12:45,2026-06-14T16:45:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P5,D,s,none,,board-financial-report-what-to-include.md; docs/social/linkedin/WRITER-BRIEF.md,ICP operating utility,passed,passed,content/social/linkedin/2026-W24/2026-06-14_12-45_sun-09.txt,"A useful development calendar shows more than asks.

It shows stewardship dates, board introductions, grant reports, renewal windows, thank-you letter batches, and finance handoffs.

When a funder relationship also has stewardship work, the calendar should show both.

Put them where the collisions are visible."
2026-06-14_13-30_sun-10,2026-06-14 13:30,2026-06-14T17:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P7,L,s,lead_magnet,https://grantpipe.com/free/award-setup-worksheet,lead-magnets.ts; grant-compliance-101-for-nonprofits.md,lead-magnet teaser,passed,passed,content/social/linkedin/2026-W24/2026-06-14_13-30_sun-10.txt,"The Award Setup Worksheet is a first-30-days document.

Use it when the grant is awarded, before the details scatter:

- funder and award ID
- period of performance
- approved budget
- reporting cadence
- indirect cost treatment
- restriction purpose
- owner for each deadline

Free download: grantpipe.com/free/award-setup-worksheet."
2026-06-14_14-30_sun-11,2026-06-14 14:30,2026-06-14T18:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P6,F,s,none,,docs/social/linkedin/WRITER-BRIEF.md; product-context,builder-honest product decision,passed,passed,content/social/linkedin/2026-W24/2026-06-14_14-30_sun-11.txt,"Public pricing is a product decision.

So is month-to-month billing.

So is no setup fee.

So is a one-month trial that starts without a credit card.

GrantPipe is still early. That means buyers deserve fewer hidden variables, not more.

When the product is new, the terms should be plain."
2026-06-14_15-30_sun-12,2026-06-14 15:30,2026-06-14T19:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P1,D,s,none,,grant-compliance-101-for-nonprofits.md; federal-grant-reporting-requirements.md,specific compliance artifact,passed,passed,content/social/linkedin/2026-W24/2026-06-14_15-30_sun-12.txt,"Questioned cost: a cost an auditor or federal reviewer flags because it may not be allowable, allocable, reasonable, or supported.

It is not automatically a repayment.

It is a demand for evidence.

The best time to prepare that evidence is when the cost is charged, not when the question arrives."
2026-06-14_16-30_sun-13,2026-06-14 16:30,2026-06-14T20:30:00.000Z,America/New_York,linkedin,GrantPipe company page,post,,"{""__type"":""linkedin-page"",""post_as_images_carousel"":false}",P7,L,s,lead_magnet,https://grantpipe.com/free/donor-retention-dashboard-template,lead-magnets.ts; development-metrics-kpis-guide.md,lead-magnet teaser,passed,passed,content/social/linkedin/2026-W24/2026-06-14_16-30_sun-13.txt,"The Donor Retention Dashboard Template is not grant compliance content, and that is the point.

Development leaders still need a clean view of:

- retained donors
- lapsed donors
- new donors
- recurring donors
- upgrade opportunities

A grant calendar still has a relationship side.

Free download: grantpipe.com/free/donor-retention-dashboard-template."
